# IEA 15 MW
TSR,   Pitch ,  C_Fx  ,   C_Fy   ,  C_Fz   ,  C_Mx   ,  C_My  ,   C_Mz
(-),   (deg) ,  (-)  ,   (-)   ,  (-)   ,  (-)   ,  (-)  ,   (-)
9.5000,	15.750000,	-0.484301,	0.0000,	0.0000,	-0.0510,	0.0000,	0.0000
9.5000,	16.000000,	-0.511262,	0.0000,	0.0000,	-0.0539,	0.0000,	0.0000
9.5000,	16.250000,	-0.538133,	0.0000,	0.0000,	-0.0567,	0.0000,	0.0000
9.5000,	16.500000,	-0.564858,	0.0000,	0.0000,	-0.0595,	0.0000,	0.0000
9.5000,	16.750000,	-0.591648,	0.0000,	0.0000,	-0.0623,	0.0000,	0.0000
9.5000,	17.000000,	-0.618335,	0.0000,	0.0000,	-0.0651,	0.0000,	0.0000
9.5000,	17.250000,	-0.644950,	0.0000,	0.0000,	-0.0680,	0.0000,	0.0000
9.5000,	17.500000,	-0.671452,	0.0000,	0.0000,	-0.0707,	0.0000,	0.0000
9.5000,	17.750000,	-0.697924,	0.0000,	0.0000,	-0.0735,	0.0000,	0.0000
9.5000,	18.000000,	-0.724272,	0.0000,	0.0000,	-0.0763,	0.0000,	0.0000
9.5000,	18.250000,	-0.750338,	0.0000,	0.0000,	-0.0791,	0.0000,	0.0000
9.5000,	18.500000,	-0.776202,	0.0000,	0.0000,	-0.0818,	0.0000,	0.0000
9.5000,	18.750000,	-0.801993,	0.0000,	0.0000,	-0.0845,	0.0000,	0.0000
9.5000,	19.000000,	-0.827662,	0.0000,	0.0000,	-0.0872,	0.0000,	0.0000
9.5000,	19.250000,	-0.853013,	0.0000,	0.0000,	-0.0899,	0.0000,	0.0000
9.5000,	19.500000,	-0.878167,	0.0000,	0.0000,	-0.0925,	0.0000,	0.0000
9.5000,	19.750000,	-0.903260,	0.0000,	0.0000,	-0.0952,	0.0000,	0.0000
9.5000,	20.000000,	-0.928200,	0.0000,	0.0000,	-0.0978,	0.0000,	0.0000
9.5000,	20.250000,	-0.952934,	0.0000,	0.0000,	-0.1004,	0.0000,	0.0000
9.5000,	20.500000,	-0.977377,	0.0000,	0.0000,	-0.1030,	0.0000,	0.0000
9.5000,	20.750000,	-1.001438,	0.0000,	0.0000,	-0.1055,	0.0000,	0.0000
9.5000,	21.000000,	-1.025417,	0.0000,	0.0000,	-0.1080,	0.0000,	0.0000
9.5000,	21.250000,	-1.049177,	0.0000,	0.0000,	-0.1105,	0.0000,	0.0000
9.5000,	21.500000,	-1.072637,	0.0000,	0.0000,	-0.1130,	0.0000,	0.0000
9.5000,	21.750000,	-1.095712,	0.0000,	0.0000,	-0.1154,	0.0000,	0.0000
9.5000,	22.000000,	-1.118589,	0.0000,	0.0000,	-0.1179,	0.0000,	0.0000
9.5000,	22.250000,	-1.141256,	0.0000,	0.0000,	-0.1202,	0.0000,	0.0000
9.5000,	22.500000,	-1.163658,	0.0000,	0.0000,	-0.1226,	0.0000,	0.0000
9.5000,	22.750000,	-1.185772,	0.0000,	0.0000,	-0.1249,	0.0000,	0.0000
9.5000,	23.000000,	-1.207568,	0.0000,	0.0000,	-0.1272,	0.0000,	0.0000
9.5000,	23.250000,	-1.228962,	0.0000,	0.0000,	-0.1295,	0.0000,	0.0000
9.5000,	23.500000,	-1.250066,	0.0000,	0.0000,	-0.1317,	0.0000,	0.0000
9.5000,	23.750000,	-1.270943,	0.0000,	0.0000,	-0.1339,	0.0000,	0.0000
9.5000,	24.000000,	-1.291532,	0.0000,	0.0000,	-0.1361,	0.0000,	0.0000
9.5000,	24.250000,	-1.311779,	0.0000,	0.0000,	-0.1382,	0.0000,	0.0000
9.5000,	24.500000,	-1.331718,	0.0000,	0.0000,	-0.1403,	0.0000,	0.0000
9.5000,	24.750000,	-1.351357,	0.0000,	0.0000,	-0.1424,	0.0000,	0.0000
9.7500,	-1.000000,	0.409451,	0.0000,	0.0000,	0.0420,	0.0000,	0.0000
9.7500,	-0.750000,	0.415140,	0.0000,	0.0000,	0.0426,	0.0000,	0.0000
9.7500,	-0.500000,	0.420730,	0.0000,	0.0000,	0.0432,	0.0000,	0.0000
9.7500,	-0.250000,	0.426197,	0.0000,	0.0000,	0.0438,	0.0000,	0.0000
9.7500,	0.000000,	0.431495,	0.0000,	0.0000,	0.0443,	0.0000,	0.0000
9.7500,	0.250000,	0.436575,	0.0000,	0.0000,	0.0448,	0.0000,	0.0000
9.7500,	0.500000,	0.441384,	0.0000,	0.0000,	0.0453,	0.0000,	0.0000
9.7500,	0.750000,	0.445824,	0.0000,	0.0000,	0.0458,	0.0000,	0.0000
9.7500,	1.000000,	0.449760,	0.0000,	0.0000,	0.0462,	0.0000,	0.0000
9.7500,	1.250000,	0.453047,	0.0000,	0.0000,	0.0465,	0.0000,	0.0000
9.7500,	1.500000,	0.455620,	0.0000,	0.0000,	0.0468,	0.0000,	0.0000
9.7500,	1.750000,	0.457430,	0.0000,	0.0000,	0.0470,	0.0000,	0.0000
9.7500,	2.000000,	0.458386,	0.0000,	0.0000,	0.0471,	0.0000,	0.0000
9.7500,	2.250000,	0.458440,	0.0000,	0.0000,	0.0471,	0.0000,	0.0000
9.7500,	2.500000,	0.457600,	0.0000,	0.0000,	0.0470,	0.0000,	0.0000
9.7500,	2.750000,	0.455869,	0.0000,	0.0000,	0.0468,	0.0000,	0.0000
9.7500,	3.000000,	0.453188,	0.0000,	0.0000,	0.0465,	0.0000,	0.0000
9.7500,	3.250000,	0.449522,	0.0000,	0.0000,	0.0461,	0.0000,	0.0000
9.7500,	3.500000,	0.444900,	0.0000,	0.0000,	0.0457,	0.0000,	0.0000
9.7500,	3.750000,	0.439339,	0.0000,	0.0000,	0.0451,	0.0000,	0.0000
9.7500,	4.000000,	0.432868,	0.0000,	0.0000,	0.0444,	0.0000,	0.0000
9.7500,	4.250000,	0.425532,	0.0000,	0.0000,	0.0437,	0.0000,	0.0000
9.7500,	4.500000,	0.417371,	0.0000,	0.0000,	0.0428,	0.0000,	0.0000
9.7500,	4.750000,	0.408411,	0.0000,	0.0000,	0.0419,	0.0000,	0.0000
9.7500,	5.000000,	0.398677,	0.0000,	0.0000,	0.0409,	0.0000,	0.0000
9.7500,	5.250000,	0.388190,	0.0000,	0.0000,	0.0399,	0.0000,	0.0000
9.7500,	5.500000,	0.376972,	0.0000,	0.0000,	0.0387,	0.0000,	0.0000
9.7500,	5.750000,	0.365041,	0.0000,	0.0000,	0.0375,	0.0000,	0.0000
9.7500,	6.000000,	0.352409,	0.0000,	0.0000,	0.0362,	0.0000,	0.0000
9.7500,	6.250000,	0.339095,	0.0000,	0.0000,	0.0348,	0.0000,	0.0000
9.7500,	6.500000,	0.325113,	0.0000,	0.0000,	0.0334,	0.0000,	0.0000
9.7500,	6.750000,	0.310477,	0.0000,	0.0000,	0.0319,	0.0000,	0.0000
9.7500,	7.000000,	0.295200,	0.0000,	0.0000,	0.0303,	0.0000,	0.0000
9.7500,	7.250000,	0.279295,	0.0000,	0.0000,	0.0287,	0.0000,	0.0000
9.7500,	7.500000,	0.262774,	0.0000,	0.0000,	0.0270,	0.0000,	0.0000
9.7500,	7.750000,	0.245647,	0.0000,	0.0000,	0.0252,	0.0000,	0.0000
9.7500,	8.000000,	0.227928,	0.0000,	0.0000,	0.0234,	0.0000,	0.0000
9.7500,	8.250000,	0.209626,	0.0000,	0.0000,	0.0215,	0.0000,	0.0000
9.7500,	8.500000,	0.190753,	0.0000,	0.0000,	0.0196,	0.0000,	0.0000
9.7500,	8.750000,	0.171321,	0.0000,	0.0000,	0.0176,	0.0000,	0.0000
9.7500,	9.000000,	0.151340,	0.0000,	0.0000,	0.0155,	0.0000,	0.0000
9.7500,	9.250000,	0.130822,	0.0000,	0.0000,	0.0134,	0.0000,	0.0000
9.7500,	9.500000,	0.109780,	0.0000,	0.0000,	0.0113,	0.0000,	0.0000
9.7500,	9.750000,	0.088226,	0.0000,	0.0000,	0.0091,	0.0000,	0.0000
9.7500,	10.000000,	0.066174,	0.0000,	0.0000,	0.0068,	0.0000,	0.0000
9.7500,	10.250000,	0.043636,	0.0000,	0.0000,	0.0045,	0.0000,	0.0000
9.7500,	10.500000,	0.020627,	0.0000,	0.0000,	0.0021,	0.0000,	0.0000
9.7500,	10.750000,	-0.002839,	0.0000,	0.0000,	-0.0003,	0.0000,	0.0000
9.7500,	11.000000,	-0.026745,	0.0000,	0.0000,	-0.0027,	0.0000,	0.0000
9.7500,	11.250000,	-0.051077,	0.0000,	0.0000,	-0.0052,	0.0000,	0.0000
9.7500,	11.500000,	-0.075818,	0.0000,	0.0000,	-0.0078,	0.0000,	0.0000
9.7500,	11.750000,	-0.100951,	0.0000,	0.0000,	-0.0104,	0.0000,	0.0000
9.7500,	12.000000,	-0.126458,	0.0000,	0.0000,	-0.0130,	0.0000,	0.0000
9.7500,	12.250000,	-0.152322,	0.0000,	0.0000,	-0.0156,	0.0000,	0.0000
9.7500,	12.500000,	-0.178524,	0.0000,	0.0000,	-0.0183,	0.0000,	0.0000
9.7500,	12.750000,	-0.205043,	0.0000,	0.0000,	-0.0210,	0.0000,	0.0000
9.7500,	13.000000,	-0.231859,	0.0000,	0.0000,	-0.0238,	0.0000,	0.0000
9.7500,	13.250000,	-0.258952,	0.0000,	0.0000,	-0.0266,	0.0000,	0.0000
9.7500,	13.500000,	-0.286299,	0.0000,	0.0000,	-0.0294,	0.0000,	0.0000
9.7500,	13.750000,	-0.313878,	0.0000,	0.0000,	-0.0322,	0.0000,	0.0000
9.7500,	14.000000,	-0.341665,	0.0000,	0.0000,	-0.0351,	0.0000,	0.0000
9.7500,	14.250000,	-0.369635,	0.0000,	0.0000,	-0.0379,	0.0000,	0.0000
9.7500,	14.500000,	-0.397762,	0.0000,	0.0000,	-0.0408,	0.0000,	0.0000
9.7500,	14.750000,	-0.426020,	0.0000,	0.0000,	-0.0437,	0.0000,	0.0000
9.7500,	15.000000,	-0.454380,	0.0000,	0.0000,	-0.0466,	0.0000,	0.0000
9.7500,	15.250000,	-0.482808,	0.0000,	0.0000,	-0.0496,	0.0000,	0.0000
9.7500,	15.500000,	-0.511255,	0.0000,	0.0000,	-0.0525,	0.0000,	0.0000
9.7500,	15.750000,	-0.539562,	0.0000,	0.0000,	-0.0554,	0.0000,	0.0000
9.7500,	16.000000,	-0.567903,	0.0000,	0.0000,	-0.0583,	0.0000,	0.0000
9.7500,	16.250000,	-0.596287,	0.0000,	0.0000,	-0.0612,	0.0000,	0.0000
9.7500,	16.500000,	-0.624583,	0.0000,	0.0000,	-0.0641,	0.0000,	0.0000
9.7500,	16.750000,	-0.652813,	0.0000,	0.0000,	-0.0670,	0.0000,	0.0000
9.7500,	17.000000,	-0.681052,	0.0000,	0.0000,	-0.0699,	0.0000,	0.0000
9.7500,	17.250000,	-0.709223,	0.0000,	0.0000,	-0.0728,	0.0000,	0.0000
9.7500,	17.500000,	-0.737210,	0.0000,	0.0000,	-0.0757,	0.0000,	0.0000
9.7500,	17.750000,	-0.764881,	0.0000,	0.0000,	-0.0785,	0.0000,	0.0000
9.7500,	18.000000,	-0.792545,	0.0000,	0.0000,	-0.0814,	0.0000,	0.0000
9.7500,	18.250000,	-0.820143,	0.0000,	0.0000,	-0.0842,	0.0000,	0.0000
9.7500,	18.500000,	-0.847474,	0.0000,	0.0000,	-0.0870,	0.0000,	0.0000
9.7500,	18.750000,	-0.874547,	0.0000,	0.0000,	-0.0898,	0.0000,	0.0000
9.7500,	19.000000,	-0.901628,	0.0000,	0.0000,	-0.0926,	0.0000,	0.0000
9.7500,	19.250000,	-0.928589,	0.0000,	0.0000,	-0.0953,	0.0000,	0.0000
9.7500,	19.500000,	-0.955371,	0.0000,	0.0000,	-0.0981,	0.0000,	0.0000
9.7500,	19.750000,	-0.981907,	0.0000,	0.0000,	-0.1008,	0.0000,	0.0000
9.7500,	20.000000,	-1.008004,	0.0000,	0.0000,	-0.1035,	0.0000,	0.0000
9.7500,	20.250000,	-1.034067,	0.0000,	0.0000,	-0.1062,	0.0000,	0.0000
9.7500,	20.500000,	-1.059937,	0.0000,	0.0000,	-0.1088,	0.0000,	0.0000
9.7500,	20.750000,	-1.085535,	0.0000,	0.0000,	-0.1114,	0.0000,	0.0000
9.7500,	21.000000,	-1.110709,	0.0000,	0.0000,	-0.1140,	0.0000,	0.0000
9.7500,	21.250000,	-1.135729,	0.0000,	0.0000,	-0.1166,	0.0000,	0.0000
9.7500,	21.500000,	-1.160553,	0.0000,	0.0000,	-0.1191,	0.0000,	0.0000
9.7500,	21.750000,	-1.185119,	0.0000,	0.0000,	-0.1217,	0.0000,	0.0000
9.7500,	22.000000,	-1.209402,	0.0000,	0.0000,	-0.1242,	0.0000,	0.0000
9.7500,	22.250000,	-1.233368,	0.0000,	0.0000,	-0.1266,	0.0000,	0.0000
9.7500,	22.500000,	-1.256916,	0.0000,	0.0000,	-0.1290,	0.0000,	0.0000
9.7500,	22.750000,	-1.280154,	0.0000,	0.0000,	-0.1314,	0.0000,	0.0000
9.7500,	23.000000,	-1.303170,	0.0000,	0.0000,	-0.1338,	0.0000,	0.0000
9.7500,	23.250000,	-1.325881,	0.0000,	0.0000,	-0.1361,	0.0000,	0.0000
9.7500,	23.500000,	-1.348221,	0.0000,	0.0000,	-0.1384,	0.0000,	0.0000
9.7500,	23.750000,	-1.370216,	0.0000,	0.0000,	-0.1407,	0.0000,	0.0000
9.7500,	24.000000,	-1.391910,	0.0000,	0.0000,	-0.1429,	0.0000,	0.0000
9.7500,	24.250000,	-1.413365,	0.0000,	0.0000,	-0.1451,	0.0000,	0.0000
9.7500,	24.500000,	-1.434544,	0.0000,	0.0000,	-0.1473,	0.0000,	0.0000
9.7500,	24.750000,	-1.455440,	0.0000,	0.0000,	-0.1494,	0.0000,	0.0000
10.0000,	-1.000000,	0.400062,	0.0000,	0.0000,	0.0400,	0.0000,	0.0000
10.0000,	-0.750000,	0.406092,	0.0000,	0.0000,	0.0406,	0.0000,	0.0000
10.0000,	-0.500000,	0.412005,	0.0000,	0.0000,	0.0412,	0.0000,	0.0000
10.0000,	-0.250000,	0.417793,	0.0000,	0.0000,	0.0418,	0.0000,	0.0000
10.0000,	0.000000,	0.423408,	0.0000,	0.0000,	0.0424,	0.0000,	0.0000
10.0000,	0.250000,	0.428813,	0.0000,	0.0000,	0.0429,	0.0000,	0.0000
10.0000,	0.500000,	0.433976,	0.0000,	0.0000,	0.0434,	0.0000,	0.0000
10.0000,	0.750000,	0.438837,	0.0000,	0.0000,	0.0439,	0.0000,	0.0000
10.0000,	1.000000,	0.443298,	0.0000,	0.0000,	0.0444,	0.0000,	0.0000
10.0000,	1.250000,	0.447207,	0.0000,	0.0000,	0.0448,	0.0000,	0.0000
10.0000,	1.500000,	0.450398,	0.0000,	0.0000,	0.0451,	0.0000,	0.0000
10.0000,	1.750000,	0.452800,	0.0000,	0.0000,	0.0453,	0.0000,	0.0000
10.0000,	2.000000,	0.454362,	0.0000,	0.0000,	0.0455,	0.0000,	0.0000
10.0000,	2.250000,	0.454968,	0.0000,	0.0000,	0.0455,	0.0000,	0.0000
10.0000,	2.500000,	0.454578,	0.0000,	0.0000,	0.0455,	0.0000,	0.0000
10.0000,	2.750000,	0.453212,	0.0000,	0.0000,	0.0454,	0.0000,	0.0000
10.0000,	3.000000,	0.450871,	0.0000,	0.0000,	0.0451,	0.0000,	0.0000
10.0000,	3.250000,	0.447487,	0.0000,	0.0000,	0.0448,	0.0000,	0.0000
10.0000,	3.500000,	0.443043,	0.0000,	0.0000,	0.0443,	0.0000,	0.0000
10.0000,	3.750000,	0.437572,	0.0000,	0.0000,	0.0438,	0.0000,	0.0000
10.0000,	4.000000,	0.431091,	0.0000,	0.0000,	0.0432,	0.0000,	0.0000
10.0000,	4.250000,	0.423644,	0.0000,	0.0000,	0.0424,	0.0000,	0.0000
10.0000,	4.500000,	0.415279,	0.0000,	0.0000,	0.0416,	0.0000,	0.0000
10.0000,	4.750000,	0.406036,	0.0000,	0.0000,	0.0406,	0.0000,	0.0000
10.0000,	5.000000,	0.395941,	0.0000,	0.0000,	0.0396,	0.0000,	0.0000
10.0000,	5.250000,	0.385022,	0.0000,	0.0000,	0.0385,	0.0000,	0.0000
10.0000,	5.500000,	0.373303,	0.0000,	0.0000,	0.0374,	0.0000,	0.0000
10.0000,	5.750000,	0.360804,	0.0000,	0.0000,	0.0361,	0.0000,	0.0000
10.0000,	6.000000,	0.347544,	0.0000,	0.0000,	0.0348,	0.0000,	0.0000
10.0000,	6.250000,	0.333539,	0.0000,	0.0000,	0.0334,	0.0000,	0.0000
10.0000,	6.500000,	0.318809,	0.0000,	0.0000,	0.0319,	0.0000,	0.0000
10.0000,	6.750000,	0.303369,	0.0000,	0.0000,	0.0304,	0.0000,	0.0000
10.0000,	7.000000,	0.287235,	0.0000,	0.0000,	0.0288,	0.0000,	0.0000
10.0000,	7.250000,	0.270422,	0.0000,	0.0000,	0.0271,	0.0000,	0.0000
10.0000,	7.500000,	0.252943,	0.0000,	0.0000,	0.0253,	0.0000,	0.0000
10.0000,	7.750000,	0.234812,	0.0000,	0.0000,	0.0235,	0.0000,	0.0000
10.0000,	8.000000,	0.216042,	0.0000,	0.0000,	0.0216,	0.0000,	0.0000
10.0000,	8.250000,	0.196646,	0.0000,	0.0000,	0.0197,	0.0000,	0.0000
10.0000,	8.500000,	0.176635,	0.0000,	0.0000,	0.0177,	0.0000,	0.0000
10.0000,	8.750000,	0.156024,	0.0000,	0.0000,	0.0156,	0.0000,	0.0000
10.0000,	9.000000,	0.134824,	0.0000,	0.0000,	0.0135,	0.0000,	0.0000
10.0000,	9.250000,	0.113050,	0.0000,	0.0000,	0.0113,	0.0000,	0.0000
10.0000,	9.500000,	0.090715,	0.0000,	0.0000,	0.0091,	0.0000,	0.0000
10.0000,	9.750000,	0.067833,	0.0000,	0.0000,	0.0068,	0.0000,	0.0000
10.0000,	10.000000,	0.044419,	0.0000,	0.0000,	0.0044,	0.0000,	0.0000
10.0000,	10.250000,	0.020488,	0.0000,	0.0000,	0.0021,	0.0000,	0.0000
10.0000,	10.500000,	-0.003945,	0.0000,	0.0000,	-0.0004,	0.0000,	0.0000
10.0000,	10.750000,	-0.028862,	0.0000,	0.0000,	-0.0029,	0.0000,	0.0000
10.0000,	11.000000,	-0.054247,	0.0000,	0.0000,	-0.0054,	0.0000,	0.0000
10.0000,	11.250000,	-0.080084,	0.0000,	0.0000,	-0.0080,	0.0000,	0.0000
10.0000,	11.500000,	-0.106352,	0.0000,	0.0000,	-0.0106,	0.0000,	0.0000
10.0000,	11.750000,	-0.133034,	0.0000,	0.0000,	-0.0133,	0.0000,	0.0000
10.0000,	12.000000,	-0.160111,	0.0000,	0.0000,	-0.0160,	0.0000,	0.0000
10.0000,	12.250000,	-0.187562,	0.0000,	0.0000,	-0.0188,	0.0000,	0.0000
10.0000,	12.500000,	-0.215366,	0.0000,	0.0000,	-0.0216,	0.0000,	0.0000
10.0000,	12.750000,	-0.243501,	0.0000,	0.0000,	-0.0244,	0.0000,	0.0000
10.0000,	13.000000,	-0.271946,	0.0000,	0.0000,	-0.0272,	0.0000,	0.0000
10.0000,	13.250000,	-0.300676,	0.0000,	0.0000,	-0.0301,	0.0000,	0.0000
10.0000,	13.500000,	-0.329667,	0.0000,	0.0000,	-0.0330,	0.0000,	0.0000
10.0000,	13.750000,	-0.358893,	0.0000,	0.0000,	-0.0359,	0.0000,	0.0000
10.0000,	14.000000,	-0.388328,	0.0000,	0.0000,	-0.0389,	0.0000,	0.0000
10.0000,	14.250000,	-0.417944,	0.0000,	0.0000,	-0.0418,	0.0000,	0.0000
10.0000,	14.500000,	-0.447708,	0.0000,	0.0000,	-0.0448,	0.0000,	0.0000
10.0000,	14.750000,	-0.477581,	0.0000,	0.0000,	-0.0478,	0.0000,	0.0000
10.0000,	15.000000,	-0.507430,	0.0000,	0.0000,	-0.0508,	0.0000,	0.0000
10.0000,	15.250000,	-0.537231,	0.0000,	0.0000,	-0.0538,	0.0000,	0.0000
10.0000,	15.500000,	-0.567213,	0.0000,	0.0000,	-0.0568,	0.0000,	0.0000
10.0000,	15.750000,	-0.597137,	0.0000,	0.0000,	-0.0598,	0.0000,	0.0000
10.0000,	16.000000,	-0.627112,	0.0000,	0.0000,	-0.0628,	0.0000,	0.0000
10.0000,	16.250000,	-0.657029,	0.0000,	0.0000,	-0.0658,	0.0000,	0.0000
10.0000,	16.500000,	-0.686993,	0.0000,	0.0000,	-0.0688,	0.0000,	0.0000
10.0000,	16.750000,	-0.716862,	0.0000,	0.0000,	-0.0718,	0.0000,	0.0000
10.0000,	17.000000,	-0.746386,	0.0000,	0.0000,	-0.0747,	0.0000,	0.0000
10.0000,	17.250000,	-0.775912,	0.0000,	0.0000,	-0.0777,	0.0000,	0.0000
10.0000,	17.500000,	-0.805429,	0.0000,	0.0000,	-0.0806,	0.0000,	0.0000
10.0000,	17.750000,	-0.834775,	0.0000,	0.0000,	-0.0836,	0.0000,	0.0000
10.0000,	18.000000,	-0.863783,	0.0000,	0.0000,	-0.0865,	0.0000,	0.0000
10.0000,	18.250000,	-0.892851,	0.0000,	0.0000,	-0.0894,	0.0000,	0.0000
10.0000,	18.500000,	-0.921857,	0.0000,	0.0000,	-0.0923,	0.0000,	0.0000
10.0000,	18.750000,	-0.950720,	0.0000,	0.0000,	-0.0952,	0.0000,	0.0000
10.0000,	19.000000,	-0.979380,	0.0000,	0.0000,	-0.0980,	0.0000,	0.0000
10.0000,	19.250000,	-1.007592,	0.0000,	0.0000,	-0.1009,	0.0000,	0.0000
10.0000,	19.500000,	-1.035771,	0.0000,	0.0000,	-0.1037,	0.0000,	0.0000
10.0000,	19.750000,	-1.063804,	0.0000,	0.0000,	-0.1065,	0.0000,	0.0000
10.0000,	20.000000,	-1.091598,	0.0000,	0.0000,	-0.1093,	0.0000,	0.0000
10.0000,	20.250000,	-1.118966,	0.0000,	0.0000,	-0.1120,	0.0000,	0.0000
10.0000,	20.500000,	-1.146172,	0.0000,	0.0000,	-0.1147,	0.0000,	0.0000
10.0000,	20.750000,	-1.173226,	0.0000,	0.0000,	-0.1174,	0.0000,	0.0000
10.0000,	21.000000,	-1.200039,	0.0000,	0.0000,	-0.1201,	0.0000,	0.0000
10.0000,	21.250000,	-1.226583,	0.0000,	0.0000,	-0.1228,	0.0000,	0.0000
10.0000,	21.500000,	-1.252824,	0.0000,	0.0000,	-0.1254,	0.0000,	0.0000
10.0000,	21.750000,	-1.278643,	0.0000,	0.0000,	-0.1280,	0.0000,	0.0000
10.0000,	22.000000,	-1.304134,	0.0000,	0.0000,	-0.1305,	0.0000,	0.0000
10.0000,	22.250000,	-1.329416,	0.0000,	0.0000,	-0.1331,	0.0000,	0.0000
10.0000,	22.500000,	-1.354391,	0.0000,	0.0000,	-0.1356,	0.0000,	0.0000
10.0000,	22.750000,	-1.378981,	0.0000,	0.0000,	-0.1380,	0.0000,	0.0000
10.0000,	23.000000,	-1.403190,	0.0000,	0.0000,	-0.1405,	0.0000,	0.0000
10.0000,	23.250000,	-1.427097,	0.0000,	0.0000,	-0.1428,	0.0000,	0.0000
10.0000,	23.500000,	-1.450742,	0.0000,	0.0000,	-0.1452,	0.0000,	0.0000
10.0000,	23.750000,	-1.474087,	0.0000,	0.0000,	-0.1475,	0.0000,	0.0000
10.0000,	24.000000,	-1.497122,	0.0000,	0.0000,	-0.1499,	0.0000,	0.0000
10.0000,	24.250000,	-1.519845,	0.0000,	0.0000,	-0.1521,	0.0000,	0.0000
10.0000,	24.500000,	-1.542221,	0.0000,	0.0000,	-0.1544,	0.0000,	0.0000
10.0000,	24.750000,	-1.564322,	0.0000,	0.0000,	-0.1566,	0.0000,	0.0000
10.2500,	-1.000000,	0.390216,	0.0000,	0.0000,	0.0381,	0.0000,	0.0000
10.2500,	-0.750000,	0.396614,	0.0000,	0.0000,	0.0387,	0.0000,	0.0000
10.2500,	-0.500000,	0.402872,	0.0000,	0.0000,	0.0393,	0.0000,	0.0000
10.2500,	-0.250000,	0.408993,	0.0000,	0.0000,	0.0399,	0.0000,	0.0000
10.2500,	0.000000,	0.414931,	0.0000,	0.0000,	0.0405,	0.0000,	0.0000
10.2500,	0.250000,	0.420648,	0.0000,	0.0000,	0.0411,	0.0000,	0.0000
10.2500,	0.500000,	0.426122,	0.0000,	0.0000,	0.0416,	0.0000,	0.0000
10.2500,	0.750000,	0.431317,	0.0000,	0.0000,	0.0421,	0.0000,	0.0000
10.2500,	1.000000,	0.436168,	0.0000,	0.0000,	0.0426,	0.0000,	0.0000
10.2500,	1.250000,	0.440575,	0.0000,	0.0000,	0.0430,	0.0000,	0.0000
10.2500,	1.500000,	0.444369,	0.0000,	0.0000,	0.0434,	0.0000,	0.0000
10.2500,	1.750000,	0.447364,	0.0000,	0.0000,	0.0437,	0.0000,	0.0000
10.2500,	2.000000,	0.449485,	0.0000,	0.0000,	0.0439,	0.0000,	0.0000
10.2500,	2.250000,	0.450658,	0.0000,	0.0000,	0.0440,	0.0000,	0.0000
10.2500,	2.500000,	0.450769,	0.0000,	0.0000,	0.0440,	0.0000,	0.0000
10.2500,	2.750000,	0.449799,	0.0000,	0.0000,	0.0439,	0.0000,	0.0000
10.2500,	3.000000,	0.447773,	0.0000,	0.0000,	0.0437,	0.0000,	0.0000
10.2500,	3.250000,	0.444677,	0.0000,	0.0000,	0.0434,	0.0000,	0.0000
10.2500,	3.500000,	0.440441,	0.0000,	0.0000,	0.0430,	0.0000,	0.0000
10.2500,	3.750000,	0.435073,	0.0000,	0.0000,	0.0425,	0.0000,	0.0000
10.2500,	4.000000,	0.428605,	0.0000,	0.0000,	0.0419,	0.0000,	0.0000
10.2500,	4.250000,	0.421064,	0.0000,	0.0000,	0.0411,	0.0000,	0.0000
10.2500,	4.500000,	0.412507,	0.0000,	0.0000,	0.0403,	0.0000,	0.0000
10.2500,	4.750000,	0.402983,	0.0000,	0.0000,	0.0394,	0.0000,	0.0000
10.2500,	5.000000,	0.392526,	0.0000,	0.0000,	0.0383,	0.0000,	0.0000
10.2500,	5.250000,	0.381168,	0.0000,	0.0000,	0.0372,	0.0000,	0.0000
10.2500,	5.500000,	0.368936,	0.0000,	0.0000,	0.0360,	0.0000,	0.0000
10.2500,	5.750000,	0.355857,	0.0000,	0.0000,	0.0348,	0.0000,	0.0000
10.2500,	6.000000,	0.341949,	0.0000,	0.0000,	0.0334,	0.0000,	0.0000
10.2500,	6.250000,	0.327234,	0.0000,	0.0000,	0.0320,	0.0000,	0.0000
10.2500,	6.500000,	0.311733,	0.0000,	0.0000,	0.0304,	0.0000,	0.0000
10.2500,	6.750000,	0.295464,	0.0000,	0.0000,	0.0289,	0.0000,	0.0000
10.2500,	7.000000,	0.278446,	0.0000,	0.0000,	0.0272,	0.0000,	0.0000
10.2500,	7.250000,	0.260694,	0.0000,	0.0000,	0.0255,	0.0000,	0.0000
10.2500,	7.500000,	0.242226,	0.0000,	0.0000,	0.0237,	0.0000,	0.0000
10.2500,	7.750000,	0.223055,	0.0000,	0.0000,	0.0218,	0.0000,	0.0000
10.2500,	8.000000,	0.203196,	0.0000,	0.0000,	0.0198,	0.0000,	0.0000
10.2500,	8.250000,	0.182665,	0.0000,	0.0000,	0.0178,	0.0000,	0.0000
10.2500,	8.500000,	0.161475,	0.0000,	0.0000,	0.0158,	0.0000,	0.0000
10.2500,	8.750000,	0.139641,	0.0000,	0.0000,	0.0136,	0.0000,	0.0000
10.2500,	9.000000,	0.117177,	0.0000,	0.0000,	0.0114,	0.0000,	0.0000
10.2500,	9.250000,	0.094099,	0.0000,	0.0000,	0.0092,	0.0000,	0.0000
10.2500,	9.500000,	0.070422,	0.0000,	0.0000,	0.0069,	0.0000,	0.0000
